,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE
,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
,ppm,ppb,ppb,ppb,ppb,ug/m3,ug/m3,mmhg,mm/hr,%,ppb,KW/m2,DegC,km/hr,Deg
Date,,,,,,,,,,,,,,,
2015-05-03,0.3545833333333334,3.775,3.520833333333334,7.295833333333333,,57.541666666666664,21.375,711.5916666666668,,80.91666666666667,4.345833333333333,0.12407142857142858,21.180833333333336,10.166666666666668,116.0
2015-05-04,0.37250000000000005,4.054166666666666,3.4499999999999997,7.504166666666667,,48.0,18.05,711.1291666666666,0.022499999999999996,89.875,3.766666666666667,0.12586666666666663,21.3075,14.458333333333334,103.25
2015-05-05,0.45250000000000007,3.895000000000001,3.1599999999999993,7.0550000000000015,,60.75,22.73913043478261,709.9000000000001,0.01,84.375,3.591666666666667,0.25064285714285717,22.763333333333332,13.700000000000001,97.04166666666667
2015-05-06,0.5175,,,,,69.0,36.63636363636363,709.3166666666667,,81.08333333333333,3.739130434782609,0.38335714285714273,24.240416666666665,12.641666666666667,104.70833333333333
2015-05-07,0.40958333333333347,3.5090909090909093,3.4545454545454546,6.963636363636365,,91.2,36.0,708.7541666666666,,76.375,4.1208333333333345,0.384,26.41458333333333,10.908333333333333,129.375
2015-05-08,0.5920833333333333,7.116666666666667,6.8125,13.929166666666665,,132.75,50.458333333333336,709.1625,0.02,76.875,5.595833333333334,0.22794444444444442,26.405416666666664,7.449999999999999,186.16666666666666
2015-05-09,0.6145833333333334,5.904166666666668,7.104166666666667,13.008333333333333,,109.125,38.916666666666664,707.7473684210527,0.19666666666666668,70.79166666666667,5.095833333333332,0.3496875,26.429166666666664,9.970833333333333,185.33333333333334
2015-05-10,0.6179166666666668,4.341666666666667,5.291666666666666,9.633333333333333,,126.29166666666667,49.541666666666664,,,75.70833333333333,4.3375,0.21733333333333338,25.939166666666665,7.399999999999999,172.66666666666666
2015-05-11,0.4983333333333333,3.963636363636363,3.677272727272727,7.640909090909091,,114.25,45.08695652173913,,0.065,80.08333333333333,4.2956521739130435,0.14854166666666663,25.641666666666666,8.208333333333334,125.33333333333333
2015-05-12,0.3191666666666666,3.992857142857143,2.7928571428571423,6.7857142857142865,,31.833333333333332,12.944444444444445,,0.07285714285714286,82.5,3.4666666666666672,0.08340909090909089,22.207916666666673,14.954166666666666,103.25
2015-05-13,0.4508695652173914,3.5545454545454542,3.0090909090909084,6.5636363636363635,27.0,66.43478260869566,24.434782608695652,,0.01,80.43478260869566,3.3636363636363638,0.26506250000000003,23.61391304347826,10.18695652173913,161.2173913043478
2015-05-14,0.325,4.008333333333334,3.6541666666666663,7.662499999999999,22.416666666666668,74.25,26.08695652173913,,,77.41666666666667,4.3999999999999995,0.1549,24.573750000000004,8.904166666666667,124.625
2015-05-15,0.34416666666666673,4.570833333333334,4.183333333333333,8.754166666666668,28.541666666666668,62.583333333333336,26.94736842105263,,0.15,73.54166666666667,4.070833333333334,0.3151052631578947,25.514999999999997,11.2125,171.66666666666666
2015-05-16,0.42958333333333343,5.354166666666667,4.9416666666666655,10.295833333333334,33.833333333333336,81.29166666666667,32.85,,,68.95833333333333,4.375000000000001,0.3648333333333333,27.382499999999997,11.491666666666667,182.29166666666666
2015-05-17,0.42333333333333334,7.316666666666666,4.7375,12.054166666666667,22.25,93.25,43.65217391304348,,0.075,72.54166666666667,4.45,0.2705,27.502083333333335,9.479166666666668,179.45833333333334
2015-05-18,0.44583333333333347,6.866666666666666,3.241666666666667,10.108333333333334,24.291666666666668,92.70833333333333,41.42857142857143,,,79.95833333333333,4.6,0.20194444444444443,25.828333333333333,13.475,127.91666666666667
2015-05-19,0.3820833333333334,6.0125,2.579166666666666,8.591666666666667,22.375,82.75,33.25,,0.01,83.04166666666667,3.8624999999999994,0.1716,25.157499999999995,14.870833333333332,106.20833333333333
2015-05-20,0.5008333333333335,5.879166666666667,4.7625,10.641666666666666,28.166666666666668,92.79166666666667,27.916666666666668,,0.01,75.75,5.191666666666666,0.2508,25.915416666666662,8.733333333333333,130.70833333333334
2015-05-21,0.3162500000000001,5.456521739130435,3.5739130434782616,9.030434782608696,21.25,60.125,25.526315789473685,,0.01,83.08333333333333,4.558333333333333,0.13354166666666664,23.92708333333333,10.979166666666666,106.58333333333333
2015-05-22,0.40124999999999994,5.340909090909092,4.977272727272727,10.318181818181817,24.625,58.916666666666664,18.42105263157895,,0.01,77.45833333333333,4.083333333333333,0.18663636363636368,24.19583333333333,9.370833333333334,144.58333333333334
2015-05-23,0.34666666666666673,4.508333333333332,3.2375000000000003,7.7458333333333345,24.75,59.0,25.68421052631579,,0.49666666666666676,77.375,3.843478260869565,0.26186956521739135,25.31583333333333,13.674999999999999,133.66666666666666
2015-05-24,0.39958333333333335,4.216666666666668,4.566666666666666,8.783333333333335,29.0,53.30434782608695,20.047619047619047,,0.02,70.83333333333333,3.7208333333333328,0.4318571428571429,24.816666666666674,10.345833333333333,161.08333333333334
2015-05-25,0.3941666666666666,5.029166666666668,3.720833333333333,8.75,34.541666666666664,98.5,32.27272727272727,,,73.04166666666667,4.195454545454545,0.42740000000000006,27.072083333333328,9.975000000000001,156.04166666666666
2015-05-26,0.3541666666666667,5.279166666666668,2.6875,7.966666666666666,24.708333333333332,89.20833333333333,43.04545454545455,,,79.66666666666667,4.0095238095238095,0.3324666666666667,26.45333333333333,11.070833333333333,106.04166666666667
2015-05-27,0.31125,4.466666666666668,2.166666666666667,6.633333333333333,23.541666666666668,97.54166666666667,33.27272727272727,,,78.54166666666667,3.463636363636364,0.31126666666666664,26.26416666666667,14.5625,105.66666666666667
2015-05-28,0.38833333333333325,4.175,2.9458333333333333,7.120833333333333,21.458333333333332,93.08333333333333,28.958333333333332,,,76.95833333333333,3.4500000000000006,0.30853333333333327,25.982083333333332,11.229166666666666,122.5
2015-05-29,0.3133333333333334,3.9625,2.3625,6.324999999999998,19.5,72.125,20.608695652173914,,,79.04166666666667,3.4166666666666674,0.37446666666666667,25.260416666666668,13.195833333333333,108.0
2015-05-30,0.3220833333333333,4.004166666666666,2.9874999999999994,6.991666666666666,24.875,87.29166666666667,21.375,,,74.16666666666667,3.627272727272727,0.3628,24.816666666666663,10.445833333333333,132.95833333333334
2015-05-31,0.3712500000000001,3.61304347826087,3.7956521739130427,7.408695652173912,27.333333333333332,41.583333333333336,12.5,,,69.08333333333333,4.016666666666667,0.36792857142857144,23.664999999999996,8.291666666666666,168.83333333333334
2015-06-01,0.32958333333333334,3.8333333333333335,3.5208333333333326,7.354166666666667,29.541666666666668,50.958333333333336,15.954545454545455,,,66.83333333333333,4.1375,0.44933333333333325,25.028750000000002,10.979166666666666,167.0
2015-06-02,0.2987500000000001,4.458333333333333,3.4375000000000004,7.895833333333332,25.916666666666668,56.333333333333336,14.583333333333334,,,68.83333333333333,4.017391304347826,0.4439333333333334,25.653333333333336,10.299999999999999,169.54166666666666
2015-06-03,0.40375,4.283333333333332,3.1500000000000004,7.4333333333333345,29.5,68.95833333333333,20.458333333333332,,,71.125,3.5571428571428565,0.43573333333333336,26.151666666666667,10.725,180.91666666666666
2015-06-04,0.28791666666666665,3.685714285714286,2.780952380952381,6.466666666666667,24.708333333333332,59.708333333333336,20.333333333333332,,,71.54166666666667,4.554166666666666,0.41906666666666664,25.997916666666665,13.045833333333334,142.16666666666666
2015-06-05,0.25833333333333336,3.595833333333333,2.1416666666666666,5.737500000000001,21.958333333333332,53.875,17.875,,,74.20833333333333,4.2333333333333325,0.3137857142857143,25.456666666666667,13.854166666666666,103.41666666666667
2015-06-06,0.26125000000000004,3.6958333333333333,2.1958333333333333,5.891666666666666,20.666666666666668,54.333333333333336,19.818181818181817,,,74.58333333333333,4.441666666666667,0.3627333333333334,25.332916666666666,14.004166666666668,105.83333333333333
2015-06-07,0.24652173913043482,3.354166666666666,1.7291666666666667,5.083333333333334,20.916666666666668,43.208333333333336,14.272727272727273,,,74.45833333333333,3.7916666666666665,0.2434,25.220416666666665,13.995833333333335,107.25
2015-06-08,0.295,3.913636363636364,2.913636363636364,6.827272727272728,23.708333333333332,53.666666666666664,17.428571428571427,,,68.95833333333333,4.845833333333332,0.36306666666666665,26.10833333333333,10.008333333333331,127.41666666666667
2015-06-09,0.29250000000000004,3.6958333333333324,2.554166666666666,6.25,24.791666666666668,58.166666666666664,18.863636363636363,,,68.20833333333333,4.866666666666667,0.4212666666666666,26.91125,10.362499999999999,121.29166666666667
2015-06-10,0.30083333333333334,3.5782608695652165,2.4086956521739133,5.98695652173913,27.458333333333332,55.583333333333336,18.130434782608695,,,67.875,4.4624999999999995,0.4467142857142858,27.545416666666664,11.291666666666666,123.08333333333333
2015-06-11,0.1985714285714286,3.1999999999999993,2.4625,5.662499999999999,29.666666666666668,62.78260869565217,25.434782608695652,,,70.875,4.095833333333333,0.3877857142857143,27.127499999999998,11.029166666666663,115.83333333333333
2015-06-12,,3.318181818181817,2.240909090909091,5.5590909090909095,24.583333333333332,60.5,22.318181818181817,,,72.25,4.445833333333333,0.40726666666666667,27.497500000000002,14.5375,114.95833333333333
2015-06-13,,3.3045454545454542,1.986363636363636,5.290909090909091,26.666666666666668,69.91666666666667,26.727272727272727,,,71.33333333333333,3.9791666666666665,0.4253571428571429,28.079166666666666,14.470833333333333,113.66666666666667
2015-06-14,,3.2458333333333336,1.7541666666666662,5.0,25.0,52.708333333333336,22.761904761904763,,,73.08333333333333,4.01304347826087,0.43314285714285716,27.258750000000003,15.15,106.29166666666667
2015-06-15,,3.643478260869565,2.695652173913043,6.339130434782609,20.375,49.875,12.736842105263158,,,70.125,4.816666666666666,0.3171333333333333,27.207916666666666,11.095833333333333,116.33333333333333
2015-06-16,0.21200000000000002,4.195833333333333,4.041666666666666,8.237499999999999,22.708333333333332,62.041666666666664,15.714285714285714,,,68.29166666666667,4.654166666666668,0.252,27.583333333333332,7.745833333333333,171.125
2015-06-17,0.21000000000000002,4.952173913043477,4.8695652173913055,9.821739130434782,28.043478260869566,77.22727272727273,19.727272727272727,712.0600000000001,0.04,72.95652173913044,4.717391304347827,0.27681249999999996,26.81086956521739,8.130434782608695,172.2608695652174
2015-06-18,0.28652173913043477,5.250000000000001,3.9500000000000006,9.199999999999998,18.041666666666668,70.25,23.695652173913043,712.3375000000001,0.03,83.75,3.3333333333333326,0.13780000000000003,24.10541666666667,8.358333333333333,175.75
2015-06-19,0.3756521739130435,5.220833333333333,3.6041666666666665,8.825,14.916666666666666,76.34782608695652,27.9,713.2791666666667,0.04428571428571428,87.95833333333333,3.086666666666667,0.08522727272727271,23.280833333333334,7.075,166.41666666666666
2015-06-20,0.4713043478260869,6.358333333333334,3.4374999999999996,9.79583333333333,14.25,70.34782608695652,21.933333333333334,712.8291666666668,0.034999999999999996,82.79166666666667,3.176190476190477,0.19887500000000002,24.5475,6.8666666666666645,143.20833333333334
2015-06-21,0.3529166666666667,4.3,2.541666666666667,6.841666666666665,17.5,96.78260869565217,28.25,712.6791666666668,,82.91666666666667,3.2190476190476196,0.25435714285714284,24.677916666666672,8.595833333333333,137.375
2015-06-22,0.32761904761904764,4.704166666666667,2.3416666666666663,7.045833333333334,13.833333333333334,96.0,30.0,713.6125000000001,0.022857142857142857,85.20833333333333,3.5045454545454557,0.187375,23.613333333333333,8.958333333333334,124.33333333333333
2015-06-23,0.24391304347826087,4.341666666666666,1.9999999999999993,6.341666666666666,14.416666666666666,113.29166666666667,35.208333333333336,714.2125000000001,,79.54166666666667,4.168181818181818,0.3645714285714285,24.80666666666667,16.941666666666666,118.625
2015-06-24,0.2241666666666667,4.175,1.6916666666666667,5.866666666666667,18.291666666666668,69.375,16.541666666666668,715.2583333333333,,75.20833333333333,4.070833333333333,0.34020000000000006,25.19458333333333,17.191666666666666,103.04166666666667
2015-06-25,0.23700000000000004,4.366666666666667,2.4333333333333336,6.800000000000001,21.708333333333332,89.54166666666667,21.791666666666668,714.5500000000001,,69.95833333333333,3.3380952380952373,0.38649999999999995,26.441666666666674,10.612499999999999,117.83333333333333
2015-06-26,0.19380952380952382,4.708333333333335,2.975,7.683333333333333,30.833333333333332,83.75,26.47826086956522,712.7125000000001,,68.41666666666667,4.220833333333334,0.426,27.412499999999998,9.887500000000001,176.95833333333334
2015-06-27,0.1604761904761905,4.2250000000000005,2.6875,6.912500000000001,24.75,74.1304347826087,25.869565217391305,713.0,,71.58333333333333,4.8083333333333345,0.38233333333333336,26.97583333333333,8.895833333333334,174.375
2015-06-28,0.16809523809523813,4.195833333333334,2.5333333333333337,6.729166666666667,24.25,64.3913043478261,22.77777777777778,713.2791666666666,,69.95833333333333,4.766666666666667,0.39960000000000007,26.622916666666665,10.754166666666665,155.83333333333334
2015-06-29,0.1954545454545455,4.670833333333333,3.041666666666666,7.712499999999999,22.541666666666668,87.79166666666667,26.5,712.7208333333333,,71.45833333333333,4.940909090909091,0.38235714285714295,25.909166666666668,9.916666666666666,170.29166666666666
2015-06-30,0.19999999999999998,4.43125,2.8875,7.31875,21.875,92.5,28.8,712.7500000000001,,72.6875,4.375,0.5227,25.57875,8.59375,169.125
2015-07-01,0.24285714381507464,4.342857139451163,3.57142858845847,7.76428576878139,19.142857142857142,48.416666666666664,17.181818181818183,712.9583333333334,0.0800000000745058,76.64285714285714,3.561538476210374,0.15670000147074462,23.551538467407227,10.428571377481733,139.23076923076923
2015-07-02,0.24749999741713205,4.3478260869565215,3.2125000059604645,7.395833333333333,23.125,100.04166666666667,28.363636363636363,712.1958338419596,0.009999999776482582,74.625,5.181818170980974,0.4401428611682994,24.196666717529297,11.316666732231775,157.875
2015-07-03,0.1680000012740493,4.295833329359691,3.170833354194959,7.308333357175191,23.666666666666668,99.20833333333333,24.583333333333332,711.3749923706055,,72.16666666666667,3.724999988079071,0.3992857097515038,25.720833381017048,11.341666539510092,169.0
2015-07-04,0.19545454548841174,4.2523809387570335,2.795833319425583,6.841666638851166,26.0,81.66666666666667,25.863636363636363,711.6125081380209,,69.04166666666667,3.5090909112583506,0.3652666627041375,26.56541657447815,11.358333249886831,141.16666666666666
2015-07-05,0.2121739115404046,4.095833331346512,2.8416666835546494,6.774999936421712,26.791666666666668,66.625,27.391304347826086,712.5124969482422,,69.54166666666667,3.9428571519397555,0.3142941180301611,26.515416622161865,9.870833277702332,153.625
2015-07-06,0.21272727406837724,4.283333331346512,3.262499988079071,7.4000000556310015,27.458333333333332,91.45833333333333,30.681818181818183,712.2416636149088,,66.79166666666667,3.7999999863760814,0.36258823329391066,27.55874991416931,10.408333361148834,172.625
2015-07-07,0.24350000247359277,4.879999995231628,3.3958333283662796,7.950000027815501,22.958333333333332,92.29166666666667,28.26086956521739,711.8249944051107,,69.04166666666667,4.004761888867333,0.2901249963178998,27.135000149408977,9.645833233992258,155.75
2015-07-08,0.21238095242352711,4.705000007152558,2.8565217308376147,7.220833361148834,25.0,121.34782608695652,33.541666666666664,712.1958338419596,,62.875,3.9347825775975767,0.36493750008230563,27.25750009218852,13.183333386977514,138.0
2015-07-09,0.1773684228721418,4.714285691579183,2.891666645805041,7.333333412806193,24.583333333333332,96.04166666666667,30.291666666666668,712.8541666666666,,61.625,3.843478265015975,0.4236666683030004,26.702499945958454,13.137499958276749,155.20833333333334
2015-07-10,0.17619047597760246,4.669565231903739,3.112499992052714,7.629166682561238,24.458333333333332,86.875,21.5,713.5541636149088,,62.958333333333336,4.2285714490073065,0.4474666703414793,27.009583314259846,15.4375,152.58333333333334
2015-07-11,0.22374999872408807,4.081818222999573,2.2478260838467143,6.120833317438762,21.52173913043478,55.5,19.136363636363637,714.9749984741211,,64.08333333333333,4.165217420329219,0.4141875026834896,27.136666933695476,15.412500003973642,102.08333333333333
2015-07-12,0.16399999881784122,4.052380959192912,2.2999999970197678,6.125000019868215,23.043478260869566,,24.695652173913043,714.591667175293,,60.916666666666664,3.7619047391982305,0.4283999926022564,27.84375015894572,12.041666587193808,153.20833333333334
2015-07-13,0.2399999976158142,4.308333297570546,3.3000000019868216,7.479166666666667,29.458333333333332,121.5,29.208333333333332,711.9125035603842,,60.166666666666664,4.852173919263094,0.3821176479858182,28.860416491826374,10.479166626930237,162.04166666666666
2015-07-14,0.22700000144541263,5.326087008351865,3.8681818463585596,9.060869590095852,30.333333333333332,101.125,33.125,710.1791661580404,,62.0,5.491666704416275,0.4365999977958078,28.704583406448364,10.226086886032768,180.95833333333334
2015-07-15,0.21954545548016374,4.654545458880338,3.3083333373069763,7.762500027815501,28.291666666666668,70.625,27.458333333333332,710.6958312988281,,66.08333333333333,5.595652144888173,0.4320666727842763,27.788333415985107,11.279166758060455,173.08333333333334
2015-07-16,0.17578947446063944,4.115789501290572,2.5041666477918625,6.416666666666667,31.75,69.27272727272727,30.583333333333332,711.4083302815756,,66.33333333333333,4.841666668653488,0.46085714402475525,27.977499961853027,12.749999970197678,127.25
